chapter_id,chapter,topic_id,topic,type,text,text_en,choice_a,choice_b,choice_c,choice_d,answer,person_name,person_role
bab1,Bab 1: Nombor Nisbah | Chapter 1: Rational Numbers,1-1-integer,1.1 Integer | 1.1 Integers,summary,"Integer ialah nombor bulat yang mempunyai tanda positif atau negatif, termasuk sifar.","Integers are whole numbers with positive or negative signs, including zero.",,,,,,,
bab8,Bab 8: Garis dan Sudut | Chapter 8: Lines and Angles,8-3-sudut-garis-selari,8.3 Sudut yang berkaitan dengan Garis Selari dan Garis Rentas Lintang | 8.3 Angles Related to Parallel Lines and Transversals,multiple_choice,"Jika sudut pedalaman ialah x dan 110°, cari x. / If interior angles are x and 110°, find x.",,70°,110°,80°,90°,"Jawapan / Answer: 70°. Cara / Method: Kenal pasti sudut sepadan, sudut dalam berselang atau sudut dalam pada sisi yang sama bagi garis selari. / Identify corresponding, alternate interior or co-interior angles for parallel lines. Oleh itu / Therefore: 70°.",,
bab8,Bab 8: Garis dan Sudut | Chapter 8: Lines and Angles,8-3-sudut-garis-selari,8.3 Sudut yang berkaitan dengan Garis Selari dan Garis Rentas Lintang | 8.3 Angles Related to Parallel Lines and Transversals,multiple_choice,Manakah antara berikut BENAR bagi sudut selang-seli? / Which of the following is TRUE for alternate angles?,,Nilainya adalah sama / Their values are equal,Hasil tambah ialah 180° / Sum is 180°,Hasil tambah ialah 90° / Sum is 90°,Nilainya sentiasa 90° / Value is always 90°,"Jawapan / Answer: Nilainya adalah sama / Their values are equal. Cara / Method: Kenal pasti sudut sepadan, sudut dalam berselang atau sudut dalam pada sisi yang sama bagi garis selari. / Identify corresponding, alternate interior or co-interior angles for parallel lines. Oleh itu / Therefore: Nilainya adalah sama / Their values are equal.",,
bab8,Bab 8: Garis dan Sudut | Chapter 8: Lines and Angles,8-3-sudut-garis-selari,8.3 Sudut yang berkaitan dengan Garis Selari dan Garis Rentas Lintang | 8.3 Angles Related to Parallel Lines and Transversals,objective,Cari nilai x jika sudut sepadan pada garis selari ialah (3x - 15)° dan 75°. / Find x if corresponding angles on parallel lines are (3x - 15)° and 75°.,,,,,,"Jawapan / Answer: 30°. Cara / Method: Kenal pasti sudut sepadan, sudut dalam berselang atau sudut dalam pada sisi yang sama bagi garis selari. / Identify corresponding, alternate interior or co-interior angles for parallel lines. Oleh itu / Therefore: 30°.",,
bab8,Bab 8: Garis dan Sudut | Chapter 8: Lines and Angles,8-3-sudut-garis-selari,8.3 Sudut yang berkaitan dengan Garis Selari dan Garis Rentas Lintang | 8.3 Angles Related to Parallel Lines and Transversals,objective,Dua sudut pedalaman ialah x dan 70°. Cari nilai x. / Two interior angles are x and 70°. Find x.,,,,,,"Jawapan / Answer: 110°. Cara / Method: Kenal pasti sudut sepadan, sudut dalam berselang atau sudut dalam pada sisi yang sama bagi garis selari. / Identify corresponding, alternate interior or co-interior angles for parallel lines. Oleh itu / Therefore: 110°.",,
bab9,Bab 9: Poligon Asas | Chapter 9: Basic Polygons,9-1-poligon,9.1 Poligon | 9.1 Polygons,summary,Poligon ialah bentuk satah tertutup yang dibatasi oleh tiga atau lebih sisi lurus.,A polygon is a closed plane figure bounded by three or more straight sides.,,,,,,,
bab9,Bab 9: Poligon Asas | Chapter 9: Basic Polygons,9-1-poligon,9.1 Poligon | 9.1 Polygons,fact,Poligon dinamakan mengikut bilangan sisinya.,Polygons are named according to their number of sides.,,,,,,,
bab9,Bab 9: Poligon Asas | Chapter 9: Basic Polygons,9-1-poligon,9.1 Poligon | 9.1 Polygons,fact,Perpenjuru mengaitkan dua bucu tidak bersebelahan.,Diagonals connect non-adjacent vertices.,,,,,,,
bab9,Bab 9: Poligon Asas | Chapter 9: Basic Polygons,9-1-poligon,9.1 Poligon | 9.1 Polygons,person,Mengkaji pembinaan poligon sekata dalam geometri.,Studied regular polygon construction in geometry.,,,,,,Carl Friedrich Gauss,Ahli Matematik / Mathematician
bab9,Bab 9: Poligon Asas | Chapter 9: Basic Polygons,9-1-poligon,9.1 Poligon | 9.1 Polygons,multiple_choice,Berapakah bilangan sisi bagi sebuah pentagon? / How many sides does a pentagon have?,,5,6,4,8,"Jawapan / Answer: 5. Cara / Method: Gunakan sifat poligon dan formula jumlah sudut pedalaman, (n − 2) × 180°, apabila diperlukan. / Use polygon properties and the interior-angle sum formula, (n − 2) × 180°, when needed. Oleh itu / Therefore: 5.",,
bab9,Bab 9: Poligon Asas | Chapter 9: Basic Polygons,9-1-poligon,9.1 Poligon | 9.1 Polygons,multiple_choice,Berapakah bilangan bucu bagi sebuah heksagon? / How many vertices does a hexagon have?,,6,5,7,8,"Jawapan / Answer: 6. Cara / Method: Gunakan sifat poligon dan formula jumlah sudut pedalaman, (n − 2) × 180°, apabila diperlukan. / Use polygon properties and the interior-angle sum formula, (n − 2) × 180°, when needed. Oleh itu / Therefore: 6.",,
bab9,Bab 9: Poligon Asas | Chapter 9: Basic Polygons,9-1-poligon,9.1 Poligon | 9.1 Polygons,multiple_choice,"Antara bentuk berikut, yang manakah BUKAN poligon? / Which of the following shapes is NOT a polygon?",,Bulatan / Circle,Segi tiga / Triangle,Oktagon / Octagon,Trapezium,"Jawapan / Answer: Bulatan / Circle. Cara / Method: Gunakan sifat poligon dan formula jumlah sudut pedalaman, (n − 2) × 180°, apabila diperlukan. / Use polygon properties and the interior-angle sum formula, (n − 2) × 180°, when needed. Oleh itu / Therefore: Bulatan / Circle.",,
bab9,Bab 9: Poligon Asas | Chapter 9: Basic Polygons,9-1-poligon,9.1 Poligon | 9.1 Polygons,multiple_choice,Berapakah bilangan perpenjuru bagi sebuah segi empat? / How many diagonals does a quadrilateral have?,,2,4,1,3,"Jawapan / Answer: 2. Cara / Method: Gunakan sifat poligon dan formula jumlah sudut pedalaman, (n − 2) × 180°, apabila diperlukan. / Use polygon properties and the interior-angle sum formula, (n − 2) × 180°, when needed. Oleh itu / Therefore: 2.",,
bab9,Bab 9: Poligon Asas | Chapter 9: Basic Polygons,9-1-poligon,9.1 Poligon | 9.1 Polygons,multiple_choice,Apakah nama poligon yang mempunyai 8 sisi? / What is the name of an 8-sided polygon?,,Oktagon / Octagon,Heksagon / Hexagon,Heptagon,Nonagon,"Jawapan / Answer: Oktagon / Octagon. Cara / Method: Gunakan sifat poligon dan formula jumlah sudut pedalaman, (n − 2) × 180°, apabila diperlukan. / Use polygon properties and the interior-angle sum formula, (n − 2) × 180°, when needed. Oleh itu / Therefore: Oktagon / Octagon.",,
bab9,Bab 9: Poligon Asas | Chapter 9: Basic Polygons,9-1-poligon,9.1 Poligon | 9.1 Polygons,objective,Nyatakan bilangan sisi bagi sebuah heptagon. / State the number of sides of a heptagon.,,,,,,"Jawapan / Answer: 7. Cara / Method: Gunakan sifat poligon dan formula jumlah sudut pedalaman, (n − 2) × 180°, apabila diperlukan. / Use polygon properties and the interior-angle sum formula, (n − 2) × 180°, when needed. Oleh itu / Therefore: 7.",,
bab9,Bab 9: Poligon Asas | Chapter 9: Basic Polygons,9-1-poligon,9.1 Poligon | 9.1 Polygons,objective,Berapakah bilangan sisi minimum untuk membentuk sebuah poligon? / What is the minimum number of sides to form a polygon?,,,,,,"Jawapan / Answer: 3. Cara / Method: Gunakan sifat poligon dan formula jumlah sudut pedalaman, (n − 2) × 180°, apabila diperlukan. / Use polygon properties and the interior-angle sum formula, (n − 2) × 180°, when needed. Oleh itu / Therefore: 3.",,
bab9,Bab 9: Poligon Asas | Chapter 9: Basic Polygons,9-2-sifat-segi-tiga,9.2 Sifat Segi Tiga dan Sudut Pedalaman serta Sudut Peluaran Segi Tiga | 9.2 Properties of Triangles and Interior & Exterior Angles of Triangles,summary,Hasil tambah sudut pedalaman segi tiga sentiasa 180°.,The sum of interior angles of a triangle is always 180°.,,,,,,,
bab9,Bab 9: Poligon Asas | Chapter 9: Basic Polygons,9-2-sifat-segi-tiga,9.2 Sifat Segi Tiga dan Sudut Pedalaman serta Sudut Peluaran Segi Tiga | 9.2 Properties of Triangles and Interior & Exterior Angles of Triangles,fact,Sudut peluaran segi tiga sama dengan hasil tambah dua sudut pedalaman bertentangan.,The exterior angle equals the sum of two opposite interior angles.,,,,,,,
bab9,Bab 9: Poligon Asas | Chapter 9: Basic Polygons,9-2-sifat-segi-tiga,9.2 Sifat Segi Tiga dan Sudut Pedalaman serta Sudut Peluaran Segi Tiga | 9.2 Properties of Triangles and Interior & Exterior Angles of Triangles,fact,Segi tiga sama sisi mempunyai tiga sudut bernilai 60°.,An equilateral triangle has three 60° angles.,,,,,,,
bab9,Bab 9: Poligon Asas | Chapter 9: Basic Polygons,9-2-sifat-segi-tiga,9.2 Sifat Segi Tiga dan Sudut Pedalaman serta Sudut Peluaran Segi Tiga | 9.2 Properties of Triangles and Interior & Exterior Angles of Triangles,person,Membuktikan teorem sudut pedalaman segi tiga.,Proved the interior angle sum theorem for triangles.,,,,,,Pythagoras,Ahli Matematik / Mathematician
bab9,Bab 9: Poligon Asas | Chapter 9: Basic Polygons,9-2-sifat-segi-tiga,9.2 Sifat Segi Tiga dan Sudut Pedalaman serta Sudut Peluaran Segi Tiga | 9.2 Properties of Triangles and Interior & Exterior Angles of Triangles,multiple_choice,Berapakah hasil tambah sudut pedalaman bagi sebuah segi tiga? / What is the sum of interior angles of a triangle?,,180°,360°,90°,270°,"Jawapan / Answer: 180°. Cara / Method: Gunakan jumlah sudut pedalaman segi tiga, 180°, atau fakta sudut peluaran sama dengan jumlah dua sudut pedalaman bertentangan. / Use the triangle interior-angle sum, 180°, or the fact that an exterior angle equals the two opposite interior angles combined. Oleh itu / Therefore: 180°.",,
bab9,Bab 9: Poligon Asas | Chapter 9: Basic Polygons,9-2-sifat-segi-tiga,9.2 Sifat Segi Tiga dan Sudut Pedalaman serta Sudut Peluaran Segi Tiga | 9.2 Properties of Triangles and Interior & Exterior Angles of Triangles,multiple_choice,Dua sudut dalam segi tiga ialah 50° dan 70°. Cari sudut ketiga. / Two angles in a triangle are 50° and 70°. Find the third angle.,,60°,50°,80°,90°,"Jawapan / Answer: 60°. Cara / Method: Gunakan jumlah sudut pedalaman segi tiga, 180°, atau fakta sudut peluaran sama dengan jumlah dua sudut pedalaman bertentangan. / Use the triangle interior-angle sum, 180°, or the fact that an exterior angle equals the two opposite interior angles combined. Oleh itu / Therefore: 60°.",,
bab9,Bab 9: Poligon Asas | Chapter 9: Basic Polygons,9-2-sifat-segi-tiga,9.2 Sifat Segi Tiga dan Sudut Pedalaman serta Sudut Peluaran Segi Tiga | 9.2 Properties of Triangles and Interior & Exterior Angles of Triangles,multiple_choice,"Jika sudut peluaran segi tiga ialah 110° dan satu sudut pedalaman bertentangan ialah 45°, cari sudut pedalaman bertentangan satu lagi. / If exterior angle is 110° and one opposite interior is 45°, find the other.",,65°,55°,75°,135°,"Jawapan / Answer: 65°. Cara / Method: Gunakan jumlah sudut pedalaman segi tiga, 180°, atau fakta sudut peluaran sama dengan jumlah dua sudut pedalaman bertentangan. / Use the triangle interior-angle sum, 180°, or the fact that an exterior angle equals the two opposite interior angles combined. Oleh itu / Therefore: 65°.",,
bab9,Bab 9: Poligon Asas | Chapter 9: Basic Polygons,9-2-sifat-segi-tiga,9.2 Sifat Segi Tiga dan Sudut Pedalaman serta Sudut Peluaran Segi Tiga | 9.2 Properties of Triangles and Interior & Exterior Angles of Triangles,multiple_choice,Apakah saiz setiap sudut dalam segi tiga sama sisi? / What is the size of each angle in an equilateral triangle?,,60°,45°,90°,30°,"Jawapan / Answer: 60°. Cara / Method: Gunakan jumlah sudut pedalaman segi tiga, 180°, atau fakta sudut peluaran sama dengan jumlah dua sudut pedalaman bertentangan. / Use the triangle interior-angle sum, 180°, or the fact that an exterior angle equals the two opposite interior angles combined. Oleh itu / Therefore: 60°.",,
bab9,Bab 9: Poligon Asas | Chapter 9: Basic Polygons,9-2-sifat-segi-tiga,9.2 Sifat Segi Tiga dan Sudut Pedalaman serta Sudut Peluaran Segi Tiga | 9.2 Properties of Triangles and Interior & Exterior Angles of Triangles,multiple_choice,Segi tiga sama kaki mempunyai sekurang-kurangnya berapa sisi sama panjang? / An isosceles triangle has at least how many equal sides?,,2,3,1,0,"Jawapan / Answer: 2. Cara / Method: Gunakan jumlah sudut pedalaman segi tiga, 180°, atau fakta sudut peluaran sama dengan jumlah dua sudut pedalaman bertentangan. / Use the triangle interior-angle sum, 180°, or the fact that an exterior angle equals the two opposite interior angles combined. Oleh itu / Therefore: 2.",,
bab9,Bab 9: Poligon Asas | Chapter 9: Basic Polygons,9-2-sifat-segi-tiga,9.2 Sifat Segi Tiga dan Sudut Pedalaman serta Sudut Peluaran Segi Tiga | 9.2 Properties of Triangles and Interior & Exterior Angles of Triangles,objective,"Sudut-sudut segi tiga ialah x, 2x, dan 3x. Cari nilai x. / Angles of a triangle are x, 2x, and 3x. Find x.",,,,,,"Jawapan / Answer: 30°. Cara / Method: Gunakan jumlah sudut pedalaman segi tiga, 180°, atau fakta sudut peluaran sama dengan jumlah dua sudut pedalaman bertentangan. / Use the triangle interior-angle sum, 180°, or the fact that an exterior angle equals the two opposite interior angles combined. Oleh itu / Therefore: 30°.",,
bab9,Bab 9: Poligon Asas | Chapter 9: Basic Polygons,9-2-sifat-segi-tiga,9.2 Sifat Segi Tiga dan Sudut Pedalaman serta Sudut Peluaran Segi Tiga | 9.2 Properties of Triangles and Interior & Exterior Angles of Triangles,objective,Cari sudut peluaran bagi segi tiga jika dua sudut pedalaman bertentangan ialah 40° dan 85°. / Find exterior angle if two opposite interior angles are 40° and 85°.,,,,,,"Jawapan / Answer: 125°. Cara / Method: Gunakan jumlah sudut pedalaman segi tiga, 180°, atau fakta sudut peluaran sama dengan jumlah dua sudut pedalaman bertentangan. / Use the triangle interior-angle sum, 180°, or the fact that an exterior angle equals the two opposite interior angles combined. Oleh itu / Therefore: 125°.",,
bab9,Bab 9: Poligon Asas | Chapter 9: Basic Polygons,9-3-sifat-sisi-empat,9.3 Sifat Sisi Empat dan Sudut Pedalaman serta Sudut Peluaran Sisi Empat | 9.3 Properties of Quadrilaterals and Interior & Exterior Angles of Quadrilaterals,summary,Sisi empat mempunyai 4 sisi dan hasil tambah sudut pedalamannya ialah 360°.,Quadrilaterals have 4 sides and their interior angles sum to 360°.,,,,,,,
bab9,Bab 9: Poligon Asas | Chapter 9: Basic Polygons,9-3-sifat-sisi-empat,9.3 Sifat Sisi Empat dan Sudut Pedalaman serta Sudut Peluaran Sisi Empat | 9.3 Properties of Quadrilaterals and Interior & Exterior Angles of Quadrilaterals,fact,Sudut bertentangan dalam segi empat selari adalah sama saiz.,Opposite angles in a parallelogram are equal.,,,,,,,
bab9,Bab 9: Poligon Asas | Chapter 9: Basic Polygons,9-3-sifat-sisi-empat,9.3 Sifat Sisi Empat dan Sudut Pedalaman serta Sudut Peluaran Sisi Empat | 9.3 Properties of Quadrilaterals and Interior & Exterior Angles of Quadrilaterals,fact,Perpenjuru rombus bersilang pada sudut tegak 90°.,Diagonals of a rhombus intersect at right angles (90°).,,,,,,,
bab9,Bab 9: Poligon Asas | Chapter 9: Basic Polygons,9-3-sifat-sisi-empat,9.3 Sifat Sisi Empat dan Sudut Pedalaman serta Sudut Peluaran Sisi Empat | 9.3 Properties of Quadrilaterals and Interior & Exterior Angles of Quadrilaterals,person,Mengkaji geometri satah bagi sisi empat.,Studied plane geometry of quadrilaterals.,,,,,,Ptolemy,Ahli Astronomi / Astronomer
bab9,Bab 9: Poligon Asas | Chapter 9: Basic Polygons,9-3-sifat-sisi-empat,9.3 Sifat Sisi Empat dan Sudut Pedalaman serta Sudut Peluaran Sisi Empat | 9.3 Properties of Quadrilaterals and Interior & Exterior Angles of Quadrilaterals,multiple_choice,Berapakah hasil tambah sudut pedalaman bagi sebuah sisi empat? / What is the sum of interior angles of a quadrilateral?,,360°,180°,540°,90°,"Jawapan / Answer: 360°. Cara / Method: Gunakan jumlah sudut pedalaman sisi empat, 360°, dan sifat bentuk khusus seperti segi empat tepat atau segi empat sama. / Use the quadrilateral interior-angle sum, 360°, and properties of special shapes such as rectangles or squares. Oleh itu / Therefore: 360°.",,
bab9,Bab 9: Poligon Asas | Chapter 9: Basic Polygons,9-3-sifat-sisi-empat,9.3 Sifat Sisi Empat dan Sudut Pedalaman serta Sudut Peluaran Sisi Empat | 9.3 Properties of Quadrilaterals and Interior & Exterior Angles of Quadrilaterals,multiple_choice,"Tiga sudut sebuah sisi empat ialah 90°, 85°, dan 95°. Cari sudut keempat. / Three angles of a quadrilateral are 90°, 85°, and 95°. Find the fourth angle.",,90°,100°,80°,110°,"Jawapan / Answer: 90°. Cara / Method: Gunakan jumlah sudut pedalaman sisi empat, 360°, dan sifat bentuk khusus seperti segi empat tepat atau segi empat sama. / Use the quadrilateral interior-angle sum, 360°, and properties of special shapes such as rectangles or squares. Oleh itu / Therefore: 90°.",,
bab9,Bab 9: Poligon Asas | Chapter 9: Basic Polygons,9-3-sifat-sisi-empat,9.3 Sifat Sisi Empat dan Sudut Pedalaman serta Sudut Peluaran Sisi Empat | 9.3 Properties of Quadrilaterals and Interior & Exterior Angles of Quadrilaterals,multiple_choice,Manakah antara berikut BUKAN sifat segi empat selari? / Which of the following is NOT a property of a parallelogram?,,Semua sisi sama panjang / All sides equal length,Sisi bertentangan selari / Opposite sides parallel,Sudut bertentangan sama / Opposite angles equal,Perpenjuru membahagi dua sama / Diagonals bisect each other,"Jawapan / Answer: Semua sisi sama panjang / All sides equal length. Cara / Method: Gunakan jumlah sudut pedalaman sisi empat, 360°, dan sifat bentuk khusus seperti segi empat tepat atau segi empat sama. / Use the quadrilateral interior-angle sum, 360°, and properties of special shapes such as rectangles or squares. Oleh itu / Therefore: Semua sisi sama panjang / All sides equal length.",,
bab9,Bab 9: Poligon Asas | Chapter 9: Basic Polygons,9-3-sifat-sisi-empat,9.3 Sifat Sisi Empat dan Sudut Pedalaman serta Sudut Peluaran Sisi Empat | 9.3 Properties of Quadrilaterals and Interior & Exterior Angles of Quadrilaterals,multiple_choice,Apakah bentuk sisi empat yang mempunyai hanya satu pasangan sisi selari? / Which quadrilateral has only one pair of parallel sides?,,Trapezium,Rombus,Lelayang / Kite,Segi empat tepat / Rectangle,"Jawapan / Answer: Trapezium. Cara / Method: Gunakan jumlah sudut pedalaman sisi empat, 360°, dan sifat bentuk khusus seperti segi empat tepat atau segi empat sama. / Use the quadrilateral interior-angle sum, 360°, and properties of special shapes such as rectangles or squares. Oleh itu / Therefore: Trapezium.",,
